Chamber 1 Data File
C:\Users\UT South Western MC\Documents\MED Associates\MEDCMG\mouse 2 091423_Chamber 1.txt
IR= 6.0  SD= 14.50  MP= 163.84 mm Hg
09/14/2023 01:45:51 PM
Elapsed Time	Motion	Scale	Infused Vol	Tot Infused Vol	Bladder Pressure	Last Void	Tot Void	Rate	Event	Comments
0.25	1	0.028	0.0	0.0	20.8	0.0	0.0	6.000000	1	
0.50	0	0.028	0.1	0.1	21.0	0.0	0.0	6.000000	0	
0.75	0	0.028	0.1	0.1	21.8	0.0	0.0	6.000000	0	
1.00	0	0.028	0.1	0.1	22.4	0.0	0.0	6.000000	0	
1.25	0	0.028	0.1	0.1	23.2	0.0	0.0	6.000000	0	
1.50	0	0.028	0.1	0.1	24.0	0.0	0.0	6.000000	0	
1.75	0	0.028	0.2	0.2	24.5	0.0	0.0	6.000000	0	
2.00	0	0.028	0.2	0.2	24.8	0.0	0.0	6.000000	0	
2.25	0	0.028	0.2	0.2	24.8	0.0	0.0	6.000000	0	
2.50	0	0.028	0.2	0.2	25.3	0.0	0.0	6.000000	0	
2.75	0	0.028	0.3	0.3	25.6	0.0	0.0	6.000000	0	
3.00	0	0.028	0.3	0.3	26.4	0.0	0.0	6.000000	0	
3.25	0	0.028	0.3	0.3	26.5	0.0	0.0	6.000000	0	
3.50	0	0.028	0.4	0.4	27.0	0.0	0.0	6.000000	0	
3.75	0	0.028	0.4	0.4	27.1	0.0	0.0	6.000000	0	
4.00	0	0.028	0.4	0.4	27.2	0.0	0.0	6.000000	0	
4.25	0	0.028	0.4	0.4	27.2	0.0	0.0	6.000000	0	
4.50	0	0.028	0.5	0.5	27.2	0.0	0.0	6.000000	0	
4.75	0	0.028	0.5	0.5	27.4	0.0	0.0	6.000000	0	
5.00	0	0.028	0.5	0.5	27.9	0.0	0.0	6.000000	0	
5.25	0	0.028	0.5	0.5	28.0	0.0	0.0	6.000000	0	
5.50	1	0.000	0.6	0.6	28.0	0.0	0.0	6.000000	0	
5.75	0	0.000	0.6	0.6	28.0	0.0	0.0	6.000000	0	
6.00	0	0.000	0.6	0.6	28.7	0.0	0.0	6.000000	0	
6.25	0	0.000	0.6	0.6	28.8	0.0	0.0	6.000000	0	
6.50	0	0.000	0.7	0.7	28.8	0.0	0.0	6.000000	0	
6.75	0	0.000	0.7	0.7	28.9	0.0	0.0	6.000000	0	
7.00	0	0.000	0.7	0.7	29.0	0.0	0.0	6.000000	0	
7.25	0	0.000	0.7	0.7	29.4	0.0	0.0	6.000000	0	
7.50	0	0.000	0.8	0.8	29.3	0.0	0.0	6.000000	0	
7.75	0	0.000	0.8	0.8	29.6	0.0	0.0	6.000000	0	
8.00	0	0.000	0.8	0.8	29.6	0.0	0.0	6.000000	0	
8.25	0	0.000	0.8	0.8	29.6	0.0	0.0	6.000000	0	
8.50	0	0.000	0.9	0.9	29.6	0.0	0.0	6.000000	0	
8.75	0	0.000	0.9	0.9	29.6	0.0	0.0	6.000000	0	
9.00	0	0.000	0.9	0.9	29.6	0.0	0.0	6.000000	0	
9.25	0	0.000	0.9	0.9	29.7	0.0	0.0	6.000000	0	
9.50	0	0.000	1.0	1.0	30.1	0.0	0.0	6.000000	0	
9.75	0	0.000	1.0	1.0	30.4	0.0	0.0	6.000000	0	
10.00	0	0.000	1.0	1.0	30.3	0.0	0.0	6.000000	0	
10.25	0	0.000	1.0	1.0	29.9	0.0	0.0	6.000000	0	
10.50	0	0.000	1.1	1.1	29.6	0.0	0.0	6.000000	0	
10.75	0	0.000	1.1	1.1	29.6	0.0	0.0	6.000000	0	
11.00	0	-0.001	1.1	1.1	29.6	0.0	0.0	6.000000	0	
11.25	0	-0.001	1.1	1.1	29.6	0.0	0.0	6.000000	0	
11.50	0	0.000	1.1	1.1	29.2	0.0	0.0	6.000000	0	
11.75	0	0.000	1.2	1.2	28.8	0.0	0.0	6.000000	0	
12.00	0	0.000	1.2	1.2	28.8	0.0	0.0	6.000000	0	
12.25	0	0.000	1.2	1.2	28.8	0.0	0.0	6.000000	0	
12.50	0	0.000	1.2	1.2	28.8	0.0	0.0	6.000000	0	
12.75	0	0.000	1.3	1.3	28.8	0.0	0.0	6.000000	0	
13.00	0	0.000	1.3	1.3	28.8	0.0	0.0	6.000000	0	
13.25	0	0.000	1.3	1.3	28.5	0.0	0.0	6.000000	0	
13.50	0	0.000	1.3	1.3	28.3	0.0	0.0	6.000000	0	
13.75	0	0.000	1.4	1.4	28.0	0.0	0.0	6.000000	0	
14.00	0	0.000	1.4	1.4	28.0	0.0	0.0	6.000000	0	
14.25	0	0.000	1.4	1.4	28.0	0.0	0.0	6.000000	0	
14.50	0	0.000	1.4	1.4	28.0	0.0	0.0	6.000000	0	
14.75	0	0.000	1.5	1.5	28.0	0.0	0.0	6.000000	0	
15.00	0	0.000	1.5	1.5	28.0	0.0	0.0	6.000000	0	
15.25	0	0.000	1.5	1.5	28.0	0.0	0.0	6.000000	0	
15.50	0	0.000	1.5	1.5	28.0	0.0	0.0	6.000000	0	
15.75	0	0.000	1.6	1.6	28.0	0.0	0.0	6.000000	0	
16.00	0	0.000	1.6	1.6	28.0	0.0	0.0	6.000000	0	
16.25	0	0.000	1.6	1.6	28.0	0.0	0.0	6.000000	0	
16.50	0	0.000	1.6	1.6	27.9	0.0	0.0	6.000000	0	
16.75	0	0.000	1.7	1.7	27.8	0.0	0.0	6.000000	0	
17.00	0	0.000	1.7	1.7	27.7	0.0	0.0	6.000000	0	
17.25	0	0.000	1.7	1.7	27.2	0.0	0.0	6.000000	0	
17.50	0	0.000	1.7	1.7	27.3	0.0	0.0	6.000000	0	
17.75	0	0.000	1.8	1.8	27.3	0.0	0.0	6.000000	0	
18.00	0	0.000	1.8	1.8	27.3	0.0	0.0	6.000000	0	
18.25	0	0.000	1.8	1.8	27.2	0.0	0.0	6.000000	0	
18.50	0	0.000	1.8	1.8	27.2	0.0	0.0	6.000000	0	
18.75	0	0.000	1.9	1.9	27.2	0.0	0.0	6.000000	0	
19.00	0	0.000	1.9	1.9	27.2	0.0	0.0	6.000000	0	
19.25	0	0.000	1.9	1.9	27.2	0.0	0.0	6.000000	0	
19.50	0	0.000	1.9	1.9	27.2	0.0	0.0	6.000000	0	
19.75	0	0.000	2.0	2.0	27.2	0.0	0.0	6.000000	0	
20.00	0	0.000	2.0	2.0	27.2	0.0	0.0	6.000000	0	
20.25	0	0.000	2.0	2.0	27.2	0.0	0.0	6.000000	0	
20.50	0	0.000	2.0	2.0	27.2	0.0	0.0	6.000000	0	
20.75	0	0.000	2.1	2.1	27.1	0.0	0.0	6.000000	0	
21.00	0	0.000	2.1	2.1	27.1	0.0	0.0	6.000000	0	
21.25	0	0.000	2.1	2.1	27.2	0.0	0.0	6.000000	0	
21.50	0	0.000	2.1	2.1	27.0	0.0	0.0	6.000000	0	
21.75	0	0.000	2.2	2.2	26.7	0.0	0.0	6.000000	0	
22.00	0	0.000	2.2	2.2	26.4	0.0	0.0	6.000000	0	
22.25	0	0.000	2.2	2.2	26.4	0.0	0.0	6.000000	0	
22.50	0	0.000	2.2	2.2	26.4	0.0	0.0	6.000000	0	
22.75	0	0.000	2.3	2.3	26.4	0.0	0.0	6.000000	0	
23.00	0	0.000	2.3	2.3	26.4	0.0	0.0	6.000000	0	
23.25	0	0.000	2.3	2.3	26.4	0.0	0.0	6.000000	0	
23.50	0	0.000	2.3	2.3	26.4	0.0	0.0	6.000000	0	
23.75	0	0.000	2.4	2.4	26.4	0.0	0.0	6.000000	0	
24.00	0	0.000	2.4	2.4	26.4	0.0	0.0	6.000000	0	
24.25	0	0.000	2.4	2.4	26.4	0.0	0.0	6.000000	0	
24.50	0	0.000	2.4	2.4	26.4	0.0	0.0	6.000000	0	
24.75	0	0.000	2.5	2.5	26.7	0.0	0.0	6.000000	0	
25.00	0	0.000	2.5	2.5	27.2	0.0	0.0	6.000000	0	
25.25	0	0.000	2.5	2.5	27.6	0.0	0.0	6.000000	0	
25.50	0	0.000	2.5	2.5	28.0	0.0	0.0	6.000000	0	
25.75	0	0.000	2.6	2.6	27.9	0.0	0.0	6.000000	0	
26.00	0	0.000	2.6	2.6	27.9	0.0	0.0	6.000000	0	
26.25	0	-0.001	2.6	2.6	27.9	0.0	0.0	6.000000	0	
26.50	0	-0.001	2.6	2.6	27.4	0.0	0.0	6.000000	0	
26.75	0	-0.001	2.7	2.7	27.2	0.0	0.0	6.000000	0	
27.00	0	-0.001	2.7	2.7	27.2	0.0	0.0	6.000000	0	
27.25	0	-0.001	2.7	2.7	27.2	0.0	0.0	6.000000	0	
27.50	0	-0.001	2.7	2.7	26.7	0.0	0.0	6.000000	0	
27.75	0	-0.001	2.8	2.8	26.6	0.0	0.0	6.000000	0	
28.00	0	-0.001	2.8	2.8	26.5	0.0	0.0	6.000000	0	
28.25	0	-0.001	2.8	2.8	26.4	0.0	0.0	6.000000	0	
28.50	0	-0.001	2.8	2.8	26.4	0.0	0.0	6.000000	0	
28.75	0	-0.001	2.9	2.9	26.4	0.0	0.0	6.000000	0	
29.00	0	-0.001	2.9	2.9	26.4	0.0	0.0	6.000000	0	
29.25	0	-0.001	2.9	2.9	26.3	0.0	0.0	6.000000	0	
29.50	0	-0.001	2.9	2.9	26.4	0.0	0.0	6.000000	0	
29.75	0	-0.001	3.0	3.0	26.1	0.0	0.0	6.000000	0	
30.00	0	-0.002	3.0	3.0	25.8	0.0	0.0	6.000000	0	
30.25	0	-0.002	3.0	3.0	25.6	0.0	0.0	6.000000	0	
30.50	0	-0.002	3.0	3.0	25.6	0.0	0.0	6.000000	0	
30.75	0	-0.002	3.1	3.1	25.6	0.0	0.0	6.000000	0	
31.00	0	-0.002	3.1	3.1	25.6	0.0	0.0	6.000000	0	
31.25	0	-0.002	3.1	3.1	25.6	0.0	0.0	6.000000	0	
31.50	0	-0.002	3.1	3.1	25.6	0.0	0.0	6.000000	0	
31.75	0	-0.002	3.2	3.2	25.6	0.0	0.0	6.000000	0	
32.00	0	-0.002	3.2	3.2	25.6	0.0	0.0	6.000000	0	
32.25	0	-0.002	3.2	3.2	25.6	0.0	0.0	6.000000	0	
32.50	0	-0.002	3.2	3.2	25.6	0.0	0.0	6.000000	0	
32.75	0	-0.002	3.3	3.3	25.6	0.0	0.0	6.000000	0	
33.00	0	-0.002	3.3	3.3	25.4	0.0	0.0	6.000000	0	
33.25	0	-0.001	3.3	3.3	25.5	0.0	0.0	6.000000	0	
33.50	0	-0.001	3.3	3.3	25.1	0.0	0.0	6.000000	0	
33.75	0	-0.001	3.4	3.4	25.1	0.0	0.0	6.000000	0	
34.00	0	-0.001	3.4	3.4	24.9	0.0	0.0	6.000000	0	
34.25	0	-0.001	3.4	3.4	24.9	0.0	0.0	6.000000	0	
34.50	0	-0.001	3.4	3.4	24.9	0.0	0.0	6.000000	0	
34.75	0	-0.001	3.5	3.5	24.8	0.0	0.0	6.000000	0	
35.00	0	-0.001	3.5	3.5	24.8	0.0	0.0	6.000000	0	
35.25	0	-0.001	3.5	3.5	24.8	0.0	0.0	6.000000	0	
35.50	0	-0.001	3.5	3.5	24.8	0.0	0.0	6.000000	0	
35.75	0	-0.001	3.6	3.6	24.8	0.0	0.0	6.000000	0	
36.00	0	-0.001	3.6	3.6	24.6	0.0	0.0	6.000000	0	
36.25	0	-0.001	3.6	3.6	24.8	0.0	0.0	6.000000	0	
36.50	0	-0.001	3.6	3.6	24.8	0.0	0.0	6.000000	0	
36.75	0	-0.001	3.7	3.7	24.8	0.0	0.0	6.000000	0	
37.00	0	-0.001	3.7	3.7	24.7	0.0	0.0	6.000000	0	
37.25	0	-0.001	3.7	3.7	24.5	0.0	0.0	6.000000	0	
37.50	0	-0.001	3.7	3.7	24.7	0.0	0.0	6.000000	0	
37.75	0	-0.001	3.8	3.8	25.2	0.0	0.0	6.000000	0	
38.00	0	-0.001	3.8	3.8	25.6	0.0	0.0	6.000000	0	
38.25	0	-0.001	3.8	3.8	26.0	0.0	0.0	6.000000	0	
38.50	0	-0.001	3.8	3.8	26.4	0.0	0.0	6.000000	0	
38.75	0	-0.001	3.9	3.9	26.8	0.0	0.0	6.000000	0	
39.00	0	-0.001	3.9	3.9	27.2	0.0	0.0	6.000000	0	
39.25	0	-0.001	3.9	3.9	27.3	0.0	0.0	6.000000	0	
39.50	0	-0.001	3.9	3.9	27.9	0.0	0.0	6.000000	0	
39.75	0	-0.001	4.0	4.0	28.1	0.0	0.0	6.000000	0	
40.00	0	-0.001	4.0	4.0	28.7	0.0	0.0	6.000000	0	
40.25	0	-0.001	4.0	4.0	28.8	0.0	0.0	6.000000	0	
40.50	0	-0.001	4.0	4.0	29.3	0.0	0.0	6.000000	0	
40.75	0	-0.001	4.1	4.1	29.6	0.0	0.0	6.000000	0	
41.00	0	-0.001	4.1	4.1	29.7	0.0	0.0	6.000000	0	
41.25	0	-0.001	4.1	4.1	30.3	0.0	0.0	6.000000	0	
41.50	0	-0.001	4.1	4.1	30.4	0.0	0.0	6.000000	0	
41.75	0	-0.001	4.2	4.2	30.7	0.0	0.0	6.000000	0	
42.00	0	-0.001	4.2	4.2	31.1	0.0	0.0	6.000000	0	
42.25	0	-0.001	4.2	4.2	31.2	0.0	0.0	6.000000	0	
42.50	0	-0.001	4.2	4.2	30.9	0.0	0.0	6.000000	0	
42.75	0	-0.001	4.3	4.3	30.4	0.0	0.0	6.000000	0	
43.00	0	-0.001	4.3	4.3	30.4	0.0	0.0	6.000000	0	
43.25	0	-0.001	4.3	4.3	30.3	0.0	0.0	6.000000	0	
43.50	0	-0.001	4.3	4.3	29.6	0.0	0.0	6.000000	0	
43.75	0	-0.001	4.4	4.4	29.5	0.0	0.0	6.000000	0	
44.00	0	-0.001	4.4	4.4	28.8	0.0	0.0	6.000000	0	
44.25	0	-0.001	4.4	4.4	28.6	0.0	0.0	6.000000	0	
44.50	0	-0.001	4.4	4.4	28.0	0.0	0.0	6.000000	0	
44.75	0	-0.001	4.5	4.5	27.7	0.0	0.0	6.000000	0	
45.00	0	-0.001	4.5	4.5	27.2	0.0	0.0	6.000000	0	
45.25	0	-0.001	4.5	4.5	26.8	0.0	0.0	6.000000	0	
45.50	0	-0.001	4.5	4.5	26.4	0.0	0.0	6.000000	0	
45.75	0	-0.001	4.6	4.6	25.7	0.0	0.0	6.000000	0	
46.00	0	-0.001	4.6	4.6	25.5	0.0	0.0	6.000000	0	
46.25	0	-0.001	4.6	4.6	24.9	0.0	0.0	6.000000	0	
46.50	0	-0.001	4.6	4.6	24.8	0.0	0.0	6.000000	0	
46.75	0	-0.001	4.7	4.7	24.4	0.0	0.0	6.000000	0	
47.00	0	-0.001	4.7	4.7	24.0	0.0	0.0	6.000000	0	
47.25	0	-0.001	4.7	4.7	23.7	0.0	0.0	6.000000	0	
47.50	0	-0.001	4.8	4.8	23.2	0.0	0.0	6.000000	0	
47.75	0	-0.001	4.8	4.8	23.2	0.0	0.0	6.000000	0	
48.00	0	-0.001	4.8	4.8	22.7	0.0	0.0	6.000000	0	
48.25	0	-0.001	4.8	4.8	22.4	0.0	0.0	6.000000	0	
48.50	0	-0.001	4.9	4.9	22.2	0.0	0.0	6.000000	0	
48.75	0	-0.001	4.9	4.9	21.6	0.0	0.0	6.000000	0	
49.00	0	-0.001	4.9	4.9	21.6	0.0	0.0	6.000000	0	
49.25	0	-0.001	4.9	4.9	21.1	0.0	0.0	6.000000	0	
49.50	0	-0.001	5.0	5.0	20.8	0.0	0.0	6.000000	0	
49.75	0	-0.002	5.0	5.0	20.8	0.0	0.0	6.000000	0	
50.00	0	-0.002	5.0	5.0	20.1	0.0	0.0	6.000000	0	
50.25	0	-0.002	5.0	5.0	20.0	0.0	0.0	6.000000	0	
50.50	0	-0.002	5.1	5.1	20.0	0.0	0.0	6.000000	0	
50.75	0	-0.002	5.1	5.1	19.9	0.0	0.0	6.000000	0	
51.00	0	-0.002	5.1	5.1	19.5	0.0	0.0	6.000000	0	
51.25	0	-0.002	5.1	5.1	19.2	0.0	0.0	6.000000	0	
51.50	0	-0.002	5.2	5.2	19.2	0.0	0.0	6.000000	0	
51.75	0	-0.002	5.2	5.2	19.2	0.0	0.0	6.000000	0	
52.00	0	-0.002	5.2	5.2	18.9	0.0	0.0	6.000000	0	
52.25	0	-0.002	5.2	5.2	18.5	0.0	0.0	6.000000	0	
52.50	0	-0.002	5.3	5.3	18.4	0.0	0.0	6.000000	0	
52.75	0	-0.002	5.3	5.3	18.4	0.0	0.0	6.000000	0	
53.00	0	-0.002	5.3	5.3	18.3	0.0	0.0	6.000000	0	
53.25	0	-0.002	5.3	5.3	18.1	0.0	0.0	6.000000	0	
53.50	0	-0.002	5.4	5.4	17.8	0.0	0.0	6.000000	0	
53.75	0	-0.002	5.4	5.4	17.6	0.0	0.0	6.000000	0	
54.00	0	-0.002	5.4	5.4	17.6	0.0	0.0	6.000000	0	
54.25	0	-0.002	5.4	5.4	17.6	0.0	0.0	6.000000	0	
54.50	0	-0.002	5.5	5.5	17.5	0.0	0.0	6.000000	0	
54.75	0	-0.002	5.5	5.5	17.3	0.0	0.0	6.000000	0	
55.00	0	-0.002	5.5	5.5	17.0	0.0	0.0	6.000000	0	
55.25	0	-0.002	5.5	5.5	16.8	0.0	0.0	6.000000	0	
55.50	0	-0.002	5.6	5.6	16.8	0.0	0.0	6.000000	0	
55.75	0	-0.002	5.6	5.6	16.8	0.0	0.0	6.000000	0	
56.00	0	-0.002	5.6	5.6	16.8	0.0	0.0	6.000000	0	
56.25	0	-0.002	5.6	5.6	16.6	0.0	0.0	6.000000	0	
56.50	0	-0.002	5.7	5.7	16.3	0.0	0.0	6.000000	0	
56.75	0	-0.002	5.7	5.7	16.1	0.0	0.0	6.000000	0	
57.00	0	-0.002	5.7	5.7	16.0	0.0	0.0	6.000000	0	
57.25	0	-0.002	5.7	5.7	16.0	0.0	0.0	6.000000	0	
57.50	0	-0.002	5.8	5.8	16.0	0.0	0.0	6.000000	0	
57.75	0	-0.002	5.8	5.8	16.0	0.0	0.0	6.000000	0	
58.00	0	-0.002	5.8	5.8	16.0	0.0	0.0	6.000000	0	
58.25	0	-0.002	5.8	5.8	16.0	0.0	0.0	6.000000	0	
58.50	0	-0.002	5.9	5.9	16.0	0.0	0.0	6.000000	0	
58.75	0	-0.002	5.9	5.9	16.0	0.0	0.0	6.000000	0	
59.00	0	-0.002	5.9	5.9	15.9	0.0	0.0	6.000000	0	
59.25	0	-0.002	5.9	5.9	16.0	0.0	0.0	6.000000	0	
59.50	0	-0.002	6.0	6.0	15.6	0.0	0.0	6.000000	0	
59.75	0	-0.002	6.0	6.0	15.4	0.0	0.0	6.000000	0	
60.00	0	-0.001	6.0	6.0	15.2	0.0	0.0	6.000000	0	
60.25	0	-0.001	6.0	6.0	15.2	0.0	0.0	6.000000	0	
60.50	0	-0.001	6.1	6.1	15.2	0.0	0.0	6.000000	0	
60.75	0	-0.001	6.1	6.1	15.2	0.0	0.0	6.000000	0	
61.00	0	-0.001	6.1	6.1	15.2	0.0	0.0	6.000000	0	
61.25	0	-0.001	6.1	6.1	15.2	0.0	0.0	6.000000	0	
61.50	0	-0.001	6.2	6.2	15.0	0.0	0.0	6.000000	0	
61.75	0	-0.001	6.2	6.2	14.6	0.0	0.0	6.000000	0	
62.00	0	-0.001	6.2	6.2	14.6	0.0	0.0	6.000000	0	
62.25	0	-0.001	6.2	6.2	14.5	0.0	0.0	6.000000	0	
62.50	0	-0.001	6.3	6.3	14.5	0.0	0.0	6.000000	0	
62.75	0	-0.001	6.3	6.3	14.4	0.0	0.0	6.000000	0	
63.00	0	-0.001	6.3	6.3	14.4	0.0	0.0	6.000000	0	
63.25	0	-0.001	6.3	6.3	14.4	0.0	0.0	6.000000	0	
63.50	0	-0.001	6.4	6.4	14.4	0.0	0.0	6.000000	0	
63.75	0	-0.001	6.4	6.4	14.4	0.0	0.0	6.000000	0	
64.00	0	-0.001	6.4	6.4	14.4	0.0	0.0	6.000000	0	
64.25	0	-0.001	6.4	6.4	14.4	0.0	0.0	6.000000	0	
64.50	0	-0.001	6.5	6.5	14.3	0.0	0.0	6.000000	0	
64.75	0	-0.002	6.5	6.5	14.4	0.0	0.0	6.000000	0	
65.00	0	-0.002	6.5	6.5	14.2	0.0	0.0	6.000000	0	
65.25	0	-0.002	6.5	6.5	14.1	0.0	0.0	6.000000	0	
65.50	0	-0.002	6.6	6.6	13.7	0.0	0.0	6.000000	0	
65.75	0	-0.002	6.6	6.6	13.6	0.0	0.0	6.000000	0	
66.00	0	-0.002	6.6	6.6	13.6	0.0	0.0	6.000000	0	
66.25	0	-0.002	6.6	6.6	13.6	0.0	0.0	6.000000	0	
66.50	0	-0.002	6.7	6.7	13.6	0.0	0.0	6.000000	0	
66.75	0	-0.002	6.7	6.7	13.6	0.0	0.0	6.000000	0	
67.00	0	-0.002	6.7	6.7	13.6	0.0	0.0	6.000000	0	
67.25	0	-0.002	6.7	6.7	13.6	0.0	0.0	6.000000	0	
67.50	0	-0.002	6.8	6.8	13.6	0.0	0.0	6.000000	0	
67.75	0	-0.002	6.8	6.8	13.6	0.0	0.0	6.000000	0	
68.00	0	-0.002	6.8	6.8	13.6	0.0	0.0	6.000000	0	
68.25	0	-0.002	6.8	6.8	13.6	0.0	0.0	6.000000	0	
68.50	0	-0.002	6.9	6.9	13.6	0.0	0.0	6.000000	0	
68.75	0	-0.002	6.9	6.9	13.6	0.0	0.0	6.000000	0	
69.00	0	-0.002	6.9	6.9	13.6	0.0	0.0	6.000000	0	
69.25	0	-0.002	6.9	6.9	13.6	0.0	0.0	6.000000	0	
69.50	0	-0.002	7.0	7.0	13.6	0.0	0.0	6.000000	0	
69.75	0	-0.003	7.0	7.0	13.6	0.0	0.0	6.000000	0	
70.00	0	-0.003	7.0	7.0	13.6	0.0	0.0	6.000000	0	
70.25	0	-0.003	7.0	7.0	13.6	0.0	0.0	6.000000	0	
70.50	0	-0.003	7.1	7.1	13.6	0.0	0.0	6.000000	0	
70.75	0	-0.003	7.1	7.1	13.6	0.0	0.0	6.000000	0	
71.00	0	-0.003	7.1	7.1	13.6	0.0	0.0	6.000000	0	
71.25	0	-0.003	7.1	7.1	13.6	0.0	0.0	6.000000	0	
71.50	0	-0.003	7.2	7.2	13.6	0.0	0.0	6.000000	0	
71.75	0	-0.003	7.2	7.2	13.6	0.0	0.0	6.000000	0	
72.00	0	-0.003	7.2	7.2	13.6	0.0	0.0	6.000000	0	
72.25	0	-0.003	7.2	7.2	13.5	0.0	0.0	6.000000	0	
72.50	0	-0.003	7.3	7.3	13.5	0.0	0.0	6.000000	0	
72.75	0	-0.003	7.3	7.3	13.5	0.0	0.0	6.000000	0	
73.00	0	-0.003	7.3	7.3	13.6	0.0	0.0	6.000000	0	
73.25	0	-0.004	7.3	7.3	13.6	0.0	0.0	6.000000	0	
73.50	0	-0.004	7.4	7.4	13.6	0.0	0.0	6.000000	0	
73.75	0	-0.004	7.4	7.4	13.6	0.0	0.0	6.000000	0	
74.00	0	-0.004	7.4	7.4	13.6	0.0	0.0	6.000000	0	
74.25	0	-0.004	7.4	7.4	13.5	0.0	0.0	6.000000	0	
74.50	0	-0.004	7.5	7.5	13.4	0.0	0.0	6.000000	0	
74.75	0	-0.004	7.5	7.5	13.2	0.0	0.0	6.000000	0	
75.00	0	-0.004	7.5	7.5	13.3	0.0	0.0	6.000000	0	
75.25	0	-0.004	7.5	7.5	13.2	0.0	0.0	6.000000	0	
75.50	0	-0.004	7.6	7.6	13.1	0.0	0.0	6.000000	0	
75.75	0	-0.004	7.6	7.6	13.1	0.0	0.0	6.000000	0	
76.00	0	-0.004	7.6	7.6	12.9	0.0	0.0	6.000000	0	
76.25	0	-0.004	7.6	7.6	12.8	0.0	0.0	6.000000	0	
76.50	0	-0.004	7.7	7.7	13.0	0.0	0.0	6.000000	0	
76.75	0	-0.004	7.7	7.7	12.9	0.0	0.0	6.000000	0	
77.00	0	-0.004	7.7	7.7	13.0	0.0	0.0	6.000000	0	
77.25	0	-0.004	7.7	7.7	12.8	0.0	0.0	6.000000	0	
77.50	0	-0.004	7.8	7.8	12.8	0.0	0.0	6.000000	0	
77.75	0	-0.004	7.8	7.8	12.8	0.0	0.0	6.000000	0	
78.00	0	-0.004	7.8	7.8	12.8	0.0	0.0	6.000000	0	
78.25	0	-0.004	7.8	7.8	12.8	0.0	0.0	6.000000	0	
78.50	0	-0.004	7.9	7.9	12.8	0.0	0.0	6.000000	0	
78.75	0	-0.004	7.9	7.9	12.8	0.0	0.0	6.000000	0	
79.00	0	-0.004	7.9	7.9	12.8	0.0	0.0	6.000000	0	
79.25	0	-0.004	7.9	7.9	12.8	0.0	0.0	6.000000	0	
79.50	0	-0.004	8.0	8.0	12.8	0.0	0.0	6.000000	0	
79.75	0	-0.004	8.0	8.0	12.8	0.0	0.0	6.000000	0	
80.00	0	-0.003	8.0	8.0	12.8	0.0	0.0	6.000000	0	
80.25	0	-0.003	8.0	8.0	12.8	0.0	0.0	6.000000	0	
80.50	0	-0.003	8.1	8.1	12.8	0.0	0.0	6.000000	0	
80.75	0	-0.003	8.1	8.1	12.8	0.0	0.0	6.000000	0	
81.00	0	-0.003	8.1	8.1	12.8	0.0	0.0	6.000000	0	
81.25	0	-0.003	8.1	8.1	12.8	0.0	0.0	6.000000	0	
81.50	0	-0.003	8.2	8.2	12.8	0.0	0.0	6.000000	0	
81.75	0	-0.004	8.2	8.2	12.8	0.0	0.0	6.000000	0	
82.00	0	-0.004	8.2	8.2	12.8	0.0	0.0	6.000000	0	
82.25	0	-0.004	8.2	8.2	12.8	0.0	0.0	6.000000	0	
82.50	0	-0.004	8.3	8.3	12.8	0.0	0.0	6.000000	0	
82.75	0	-0.004	8.3	8.3	12.8	0.0	0.0	6.000000	0	
83.00	0	-0.004	8.3	8.3	12.8	0.0	0.0	6.000000	0	
83.25	0	-0.004	8.3	8.3	12.8	0.0	0.0	6.000000	0	
83.50	0	-0.004	8.4	8.4	12.8	0.0	0.0	6.000000	0	
83.75	0	-0.004	8.4	8.4	12.8	0.0	0.0	6.000000	0	
84.00	0	-0.004	8.4	8.4	12.8	0.0	0.0	6.000000	0	
84.25	0	-0.004	8.4	8.4	12.8	0.0	0.0	6.000000	0	
84.50	0	-0.004	8.5	8.5	12.8	0.0	0.0	6.000000	0	
84.75	0	-0.004	8.5	8.5	12.8	0.0	0.0	6.000000	0	
85.00	0	-0.004	8.5	8.5	12.8	0.0	0.0	6.000000	0	
85.25	0	-0.004	8.5	8.5	12.8	0.0	0.0	6.000000	0	
85.50	0	-0.004	8.6	8.6	12.8	0.0	0.0	6.000000	0	
85.75	0	-0.004	8.6	8.6	12.8	0.0	0.0	6.000000	0	
86.00	0	-0.004	8.6	8.6	12.8	0.0	0.0	6.000000	0	
86.25	0	-0.004	8.6	8.6	12.8	0.0	0.0	6.000000	0	
86.50	0	-0.004	8.7	8.7	12.8	0.0	0.0	6.000000	0	
86.75	0	-0.004	8.7	8.7	12.8	0.0	0.0	6.000000	0	
87.00	0	-0.004	8.7	8.7	12.8	0.0	0.0	6.000000	0	
87.25	0	-0.004	8.7	8.7	12.8	0.0	0.0	6.000000	0	
87.50	0	-0.004	8.8	8.8	12.9	0.0	0.0	6.000000	0	
87.75	0	-0.004	8.8	8.8	13.0	0.0	0.0	6.000000	0	
88.00	0	-0.004	8.8	8.8	13.2	0.0	0.0	6.000000	0	
88.25	0	-0.004	8.8	8.8	13.5	0.0	0.0	6.000000	0	
88.50	0	-0.004	8.9	8.9	13.6	0.0	0.0	6.000000	0	
88.75	0	-0.004	8.9	8.9	13.6	0.0	0.0	6.000000	0	
89.00	0	-0.004	8.9	8.9	13.6	0.0	0.0	6.000000	0	
89.25	0	-0.004	8.9	8.9	13.6	0.0	0.0	6.000000	0	
